Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
804p.txt	1	128	91.68	75.91	88.24	1.00	128.00	8.59	79.69	10.16	1.56	0.78	0.00	0.78	0.00	0.00	0.00	0.78	0.00	5.47	1.56	1.56	0.78	1.56	16.41	4.69	0.78	0.78	1.56	6.25	7.03	0.78	6.25	0.00	2.34	3.91	7.81	0.00	0.78	0.00	3.12	6.25	1.56	0.78	0.00	0.78	3.12	0.00	10.94	3.91	4.69	1.56	2.34	1.56	0.00	0.00	0.78	9.38	1.56	4.69	3.12	3.12	0.78	6.25	9.38	1.56	26.56	7.03	10.94	9.38	0.78	3.12	1.56	0.00	0.00	4.69	4.69	0.00	3.91	0.00	0.78	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.78
557p.txt	1	24	88.46	50.00	1.79	99.00	24.00	12.50	95.83	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	8.33	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	66.67	0.00	0.00	33.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
412p.txt	1	85	74.42	68.09	98.49	1.00	85.00	8.24	97.65	11.76	8.24	7.06	7.06	0.00	0.00	0.00	0.00	1.18	0.00	0.00	2.35	1.18	0.00	0.00	28.24	4.71	1.18	0.00	0.00	0.00	12.94	4.71	8.24	0.00	0.00	4.71	11.76	3.53	0.00	0.00	0.00	11.76	5.88	0.00	0.00	5.88	0.00	0.00	2.35	0.00	2.35	0.00	1.18	1.18	0.00	0.00	0.00	20.00	1.18	4.71	10.59	0.00	3.53	3.53	20.00	1.18	21.18	8.24	0.00	12.94	0.00	2.35	2.35	0.00	22.35	0.00	7.06	0.00	0.00	3.53	2.35	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
042p.txt	1	131	55.29	77.74	9.07	3.66	131.00	6.87	77.86	23.66	6.11	5.34	2.29	0.76	0.00	2.29	0.00	0.76	0.00	2.29	12.98	1.53	0.00	0.76	26.72	8.40	0.76	0.00	3.05	0.76	6.87	2.29	4.58	0.00	0.76	2.29	10.69	0.00	0.76	0.76	3.05	7.63	0.00	4.58	2.29	0.00	0.00	0.76	2.29	0.00	2.29	0.00	6.11	3.82	1.53	0.00	0.00	15.27	3.05	1.53	7.63	3.82	1.53	1.53	22.14	1.53	14.50	3.82	4.58	6.87	2.29	0.76	1.53	4.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.53
691p.txt	1	105	70.69	71.61	10.08	99.00	105.00	17.14	93.33	35.24	8.57	0.95	0.00	0.00	0.95	0.00	0.00	7.62	0.00	11.43	5.71	5.71	0.00	4.76	26.67	9.52	0.00	0.00	0.00	0.95	10.48	9.52	0.95	0.95	0.00	0.00	11.43	0.00	0.00	0.00	0.00	26.67	9.52	0.95	6.67	5.71	1.90	1.90	3.81	1.90	1.90	0.00	12.38	0.95	3.81	0.00	0.00	11.43	7.62	0.00	0.95	2.86	0.00	2.86	22.86	0.00	8.57	0.00	7.62	0.95	0.00	0.00	0.00	0.00	0.00	0.00	10.48	0.00	0.00	4.76	5.71	0.00	5.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.71
384p.txt	1	116	60.46	46.55	99.00	41.35	116.00	6.03	88.79	34.48	10.34	7.76	6.03	0.00	0.00	0.00	1.72	2.59	0.00	8.62	8.62	5.17	0.86	0.86	27.59	3.45	1.72	0.86	5.17	0.00	6.03	3.45	2.59	0.00	0.00	1.72	8.62	1.72	0.00	0.86	1.72	12.07	3.45	1.72	0.86	3.45	1.72	2.59	6.90	3.45	2.59	0.86	1.72	0.00	0.00	0.00	0.86	4.31	0.86	0.00	0.00	2.59	0.86	3.45	22.41	2.59	27.59	4.31	17.24	6.90	1.72	0.00	11.21	0.00	0.00	0.00	3.45	0.00	0.00	0.86	2.59	0.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.72
150p.txt	1	89	67.47	63.20	84.01	98.39	89.00	15.73	88.76	29.21	10.11	10.11	4.49	0.00	1.12	0.00	4.49	0.00	0.00	8.99	5.62	4.49	3.37	0.00	25.84	1.12	0.00	0.00	0.00	0.00	10.11	7.87	2.25	1.12	0.00	1.12	6.74	0.00	1.12	0.00	0.00	1.12	0.00	1.12	0.00	0.00	0.00	0.00	16.85	0.00	8.99	6.74	11.24	6.74	0.00	0.00	4.49	3.37	0.00	0.00	0.00	3.37	0.00	0.00	21.35	4.49	22.47	4.49	14.61	6.74	0.00	6.74	0.00	0.00	0.00	0.00	1.12	0.00	0.00	0.00	1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
500p.txt	1	122	35.29	23.04	92.18	99.00	122.00	9.84	76.23	26.23	6.56	4.92	4.92	0.00	0.00	0.00	0.00	1.64	0.00	1.64	9.84	4.92	1.64	4.92	22.95	11.48	0.00	1.64	3.28	0.00	18.03	14.75	3.28	0.00	0.00	1.64	5.74	0.82	1.64	0.00	0.00	11.48	3.28	0.00	0.00	3.28	1.64	3.28	6.56	1.64	1.64	0.00	4.92	1.64	0.00	0.00	3.28	7.38	2.46	0.00	1.64	3.28	0.00	0.00	22.95	4.92	18.03	0.00	3.28	14.75	0.00	0.00	0.00	1.64	1.64	0.00	1.64	0.00	0.00	1.64	0.00	0.00	9.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.84
853p.txt	1	71	45.49	80.09	41.55	1.00	71.00	8.45	81.69	21.13	9.86	5.63	0.00	1.41	0.00	4.23	0.00	4.23	0.00	1.41	2.82	7.04	0.00	4.23	22.54	5.63	0.00	0.00	0.00	1.41	14.08	4.23	9.86	2.82	2.82	2.82	11.27	0.00	0.00	0.00	7.04	7.04	1.41	1.41	2.82	0.00	1.41	0.00	5.63	4.23	0.00	1.41	7.04	2.82	4.23	0.00	0.00	11.27	2.82	4.23	4.23	1.41	2.82	0.00	19.72	5.63	25.35	12.68	5.63	8.45	1.41	1.41	0.00	0.00	0.00	5.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
015p.txt	1	433	56.37	59.12	43.99	42.53	433.00	9.93	73.67	28.87	10.85	6.47	4.39	0.00	1.62	0.00	0.46	4.39	0.00	5.31	7.39	1.15	3.00	1.62	26.10	3.93	2.54	0.00	0.69	0.69	3.70	2.31	1.39	0.23	0.00	0.92	8.31	0.23	0.23	0.23	0.23	11.55	2.31	4.85	1.15	1.15	0.69	1.62	7.62	2.31	3.23	2.08	2.08	1.85	0.46	0.00	0.23	13.39	1.62	2.08	3.70	6.70	0.46	2.08	21.48	1.85	12.93	4.85	2.77	4.85	1.85	2.31	0.00	0.00	2.54	0.00	0.92	0.00	0.69	0.23	0.00	0.00	3.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46
445p.txt	1	80	59.74	84.14	99.00	49.00	80.00	8.75	92.50	25.00	10.00	10.00	8.75	0.00	0.00	0.00	1.25	0.00	0.00	3.75	7.50	3.75	0.00	0.00	53.75	3.75	2.50	0.00	0.00	1.25	6.25	3.75	2.50	0.00	0.00	0.00	18.75	0.00	0.00	0.00	0.00	25.00	16.25	1.25	5.00	1.25	1.25	0.00	20.00	1.25	6.25	12.50	3.75	2.50	1.25	0.00	0.00	1.25	0.00	0.00	1.25	0.00	0.00	5.00	50.00	2.50	17.50	6.25	2.50	8.75	1.25	1.25	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
296p.txt	1	115	38.01	33.19	99.00	25.77	115.00	6.09	93.91	39.13	11.30	11.30	9.57	1.74	0.00	0.00	0.00	0.00	0.00	7.83	13.91	3.48	1.74	2.61	43.48	1.74	2.61	0.00	0.00	0.00	5.22	2.61	2.61	0.00	0.87	0.87	7.83	0.87	1.74	0.00	0.87	12.17	1.74	2.61	2.61	0.87	2.61	1.74	3.48	0.00	1.74	0.00	6.96	0.00	0.00	0.00	6.96	8.70	2.61	0.00	0.00	6.09	0.00	0.00	40.00	3.48	28.70	17.39	8.70	4.35	0.00	5.22	0.87	0.00	0.00	0.00	0.87	0.00	0.00	0.00	0.87	0.00	1.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.74
629p.txt	1	167	80.36	66.26	68.86	36.28	167.00	18.56	62.87	11.38	2.99	2.40	0.60	0.00	1.20	0.00	0.60	0.60	0.00	1.80	2.99	4.79	0.00	0.00	12.57	2.40	0.00	0.60	10.18	1.80	6.59	3.59	2.99	0.00	2.99	0.00	3.59	0.60	0.00	1.20	0.00	2.99	1.20	1.20	0.60	0.00	0.00	0.00	7.19	2.40	0.60	3.59	5.99	4.79	0.00	0.00	1.20	6.59	0.00	2.40	4.79	1.20	0.60	0.60	11.38	0.00	22.75	7.78	10.18	5.39	1.80	0.00	2.99	0.00	0.00	0.00	4.79	0.00	1.20	1.80	2.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
783p.txt	1	227	16.90	1.00	50.97	25.77	227.00	5.29	58.59	34.80	8.81	8.81	7.05	0.00	0.44	0.00	1.32	0.00	0.00	0.44	11.01	0.44	0.44	14.10	14.98	2.64	1.76	0.44	2.64	1.76	0.88	0.44	0.44	0.00	0.44	0.00	6.61	2.64	0.00	0.00	2.64	11.89	0.44	0.88	0.00	0.00	0.00	10.57	2.64	2.20	0.00	0.44	0.88	0.88	0.00	0.00	0.00	3.96	0.44	0.00	3.96	0.00	0.00	0.88	13.66	0.00	3.08	1.32	0.88	0.88	0.00	0.88	0.88	0.88	1.76	0.44	3.08	0.00	0.88	1.32	0.88	0.00	33.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.04
279p.txt	1	101	88.74	65.41	99.00	79.81	101.00	5.94	69.31	13.86	4.95	2.97	0.99	1.98	0.00	0.00	0.00	1.98	0.00	4.95	2.97	0.99	0.00	0.00	16.83	5.94	0.00	0.00	0.00	0.00	2.97	2.97	0.00	0.00	0.00	0.00	2.97	0.00	0.00	0.99	0.00	3.96	1.98	0.99	0.00	0.99	0.00	0.00	4.95	1.98	2.97	0.00	0.00	0.00	0.00	0.00	0.00	7.92	1.98	0.00	0.99	4.95	0.00	0.00	15.84	1.98	38.61	23.76	13.86	3.96	0.00	2.97	0.99	0.00	0.00	0.00	2.97	0.00	0.00	2.97	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
845p.txt	1	93	4.20	1.00	99.00	45.52	93.00	8.60	72.04	44.09	16.13	13.98	13.98	0.00	0.00	0.00	0.00	2.15	0.00	0.00	12.90	2.15	0.00	13.98	10.75	6.45	0.00	0.00	0.00	0.00	9.68	5.38	4.30	0.00	0.00	1.08	2.15	0.00	0.00	0.00	0.00	20.43	6.45	0.00	0.00	0.00	1.08	12.90	3.23	0.00	3.23	0.00	1.08	1.08	0.00	0.00	0.00	4.30	0.00	2.15	1.08	2.15	1.08	0.00	24.73	0.00	4.30	2.15	1.08	2.15	2.15	3.23	0.00	3.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.20
516p.txt	1	53	71.00	35.28	99.00	98.46	53.00	13.21	94.34	28.30	9.43	9.43	7.55	0.00	0.00	1.89	0.00	0.00	1.89	5.66	9.43	1.89	0.00	0.00	32.08	13.21	1.89	0.00	0.00	0.00	5.66	5.66	0.00	0.00	0.00	0.00	3.77	0.00	0.00	1.89	0.00	9.43	5.66	0.00	3.77	0.00	0.00	0.00	11.32	7.55	0.00	3.77	1.89	1.89	0.00	0.00	0.00	7.55	1.89	0.00	0.00	1.89	3.77	0.00	26.42	3.77	33.96	13.21	7.55	15.09	0.00	1.89	0.00	0.00	5.66	0.00	1.89	0.00	0.00	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
003p.txt	1	149	48.50	55.33	88.44	25.77	149.00	8.72	68.46	28.19	4.70	3.36	2.68	0.00	0.00	0.00	0.67	1.34	0.00	3.36	2.68	0.67	16.78	0.00	20.81	8.05	0.00	0.00	1.34	1.34	6.71	3.36	3.36	0.00	0.67	0.67	5.37	0.00	0.00	0.00	0.00	1.34	0.00	0.00	1.34	1.34	0.00	1.34	12.75	2.68	4.70	2.01	4.03	0.00	0.00	0.00	4.03	4.70	0.00	0.00	1.34	2.68	0.67	2.68	13.42	11.41	25.50	8.72	4.03	14.77	0.67	2.68	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
900p.txt	1	36	54.29	98.62	58.07	99.00	36.00	5.56	75.00	36.11	8.33	8.33	5.56	0.00	2.78	0.00	0.00	0.00	2.78	5.56	5.56	8.33	5.56	0.00	13.89	0.00	2.78	0.00	2.78	0.00	8.33	8.33	0.00	0.00	0.00	0.00	25.00	0.00	2.78	5.56	11.11	13.89	0.00	8.33	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	2.78	0.00	0.00	0.00	0.00	5.56	2.78	0.00	2.78	0.00	0.00	0.00	13.89	0.00	16.67	5.56	8.33	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
280p.txt	1	142	45.49	26.31	99.00	38.27	142.00	5.63	85.92	34.51	11.97	9.86	9.86	0.00	0.00	0.00	0.00	2.11	0.00	6.34	11.97	3.52	0.70	0.70	36.62	3.52	0.70	0.70	1.41	0.70	5.63	2.82	2.11	0.00	0.00	0.00	4.23	0.70	0.70	0.00	0.00	7.04	2.82	2.11	0.00	2.11	0.70	0.00	0.00	0.00	0.00	0.00	4.93	2.11	0.00	0.00	0.70	9.86	2.82	0.00	0.00	7.04	0.00	1.41	26.76	7.75	29.58	14.08	15.49	0.00	0.00	0.70	0.00	0.00	0.00	0.70	0.70	0.00	0.00	0.00	0.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
111p.txt	1	171	77.17	99.00	22.03	25.77	171.00	5.85	67.25	33.33	14.04	13.45	2.34	0.00	9.94	0.58	0.58	0.58	10.53	1.17	4.09	1.75	0.58	1.75	15.79	0.58	0.58	0.00	1.75	0.58	2.34	1.17	1.17	0.00	1.17	0.00	19.30	2.92	0.00	0.58	5.26	2.34	0.58	0.00	0.00	0.00	1.17	0.58	5.85	2.34	1.17	2.34	2.34	1.17	0.58	0.00	0.00	4.68	1.17	1.17	0.58	2.34	0.00	0.00	14.62	0.00	13.45	5.26	5.26	3.51	0.58	0.58	0.58	0.58	0.00	1.17	0.58	0.00	0.00	0.58	0.00	0.00	3.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.51
541p.txt	1	93	74.28	66.65	95.49	99.00	93.00	15.05	88.17	22.58	9.68	8.60	6.45	2.15	0.00	0.00	0.00	1.08	0.00	5.38	5.38	2.15	0.00	0.00	29.03	8.60	0.00	0.00	2.15	1.08	11.83	9.68	2.15	0.00	0.00	2.15	8.60	0.00	0.00	0.00	0.00	11.83	5.38	2.15	2.15	0.00	2.15	0.00	12.90	2.15	5.38	5.38	9.68	4.30	3.23	0.00	0.00	9.68	5.38	0.00	1.08	3.23	0.00	0.00	24.73	3.23	21.51	2.15	8.60	10.75	0.00	0.00	4.30	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
812p.txt	1	69	43.64	50.00	90.83	98.72	69.00	2.90	86.96	24.64	7.25	7.25	4.35	0.00	0.00	1.45	1.45	0.00	0.00	1.45	4.35	4.35	1.45	7.25	20.29	7.25	1.45	0.00	1.45	0.00	8.70	7.25	1.45	1.45	0.00	0.00	11.59	0.00	1.45	0.00	1.45	7.25	4.35	1.45	1.45	0.00	0.00	0.00	8.70	7.25	0.00	2.90	1.45	1.45	0.00	0.00	0.00	13.04	2.90	0.00	7.25	2.90	1.45	0.00	20.29	0.00	23.19	7.25	11.59	4.35	0.00	0.00	0.00	0.00	4.35	0.00	4.35	0.00	0.00	0.00	4.35	0.00	10.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.14
054p.txt	1	99	25.19	76.03	85.21	99.00	99.00	5.05	77.78	35.35	8.08	8.08	8.08	0.00	0.00	0.00	0.00	0.00	1.01	3.03	10.10	15.15	0.00	1.01	19.19	3.03	1.01	0.00	0.00	0.00	12.12	12.12	0.00	0.00	0.00	0.00	16.16	3.03	2.02	2.02	7.07	6.06	0.00	2.02	2.02	0.00	2.02	0.00	5.05	1.01	2.02	0.00	0.00	0.00	0.00	0.00	0.00	12.12	1.01	5.05	8.08	1.01	0.00	2.02	16.16	0.00	21.21	3.03	9.09	9.09	0.00	0.00	0.00	0.00	0.00	0.00	13.13	0.00	3.03	0.00	10.10	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01
404p.txt	1	105	65.85	53.81	99.00	5.47	105.00	6.67	77.14	32.38	6.67	4.76	3.81	0.95	0.00	0.00	0.00	1.90	4.76	3.81	3.81	12.38	0.95	0.00	31.43	2.86	0.00	12.38	0.00	0.00	7.62	2.86	4.76	1.90	0.00	1.90	3.81	0.00	0.00	0.00	0.00	20.95	9.52	11.43	0.00	6.67	0.00	0.00	4.76	0.00	0.95	3.81	4.76	0.95	1.90	0.00	0.00	5.71	3.81	0.00	0.95	0.00	0.95	2.86	28.57	0.00	28.57	18.10	7.62	4.76	0.00	0.95	0.00	0.00	0.00	0.00	1.90	0.00	0.00	1.90	1.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
687p.txt	1	175	49.45	50.00	94.98	85.64	175.00	7.43	87.43	32.00	8.57	6.86	6.29	0.00	0.00	0.00	0.57	1.71	0.00	5.71	12.57	1.71	1.71	2.29	30.29	6.29	0.00	0.00	1.71	0.00	8.00	5.71	2.29	0.00	0.00	1.14	10.86	0.00	1.14	1.14	0.57	12.00	4.00	1.14	2.86	1.14	0.57	2.29	6.86	2.29	2.29	2.29	2.29	1.14	0.57	0.00	0.00	5.14	1.14	1.14	1.14	2.29	1.14	3.43	20.57	5.71	21.14	10.86	5.71	5.14	1.14	0.00	0.00	1.14	0.57	0.00	6.86	0.00	0.00	5.14	1.71	0.00	7.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.43
392p.txt	1	63	85.16	62.46	99.00	7.46	63.00	9.52	87.30	12.70	1.59	1.59	1.59	0.00	0.00	0.00	0.00	0.00	0.00	3.17	0.00	7.94	0.00	0.00	36.51	3.17	0.00	0.00	0.00	0.00	7.94	3.17	4.76	1.59	0.00	3.17	4.76	0.00	1.59	0.00	0.00	17.46	17.46	0.00	0.00	0.00	0.00	0.00	1.59	0.00	0.00	1.59	3.17	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	28.57	0.00	50.79	19.05	4.76	26.98	0.00	1.59	0.00	0.00	0.00	0.00	1.59	0.00	0.00	1.59	1.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
668p.txt	1	56	72.69	70.40	52.86	25.77	56.00	12.50	78.57	26.79	3.57	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	8.93	12.50	0.00	3.57	1.79	33.93	5.36	3.57	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	7.14	3.57	0.00	1.79	0.00	12.50	1.79	0.00	3.57	3.57	3.57	0.00	5.36	3.57	1.79	0.00	0.00	0.00	0.00	0.00	0.00	5.36	0.00	1.79	3.57	0.00	0.00	3.57	30.36	0.00	23.21	10.71	10.71	1.79	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	5.36	1.79	5.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
238p.txt	1	108	77.91	93.07	6.77	1.00	108.00	13.89	61.11	12.04	4.63	3.70	0.00	0.00	0.00	3.70	0.00	0.93	0.00	2.78	0.00	7.41	0.93	0.00	9.26	7.41	0.93	0.00	2.78	0.93	6.48	0.93	4.63	0.00	0.00	0.00	16.67	0.93	0.00	0.00	4.63	3.70	0.00	0.93	0.00	0.00	0.93	1.85	5.56	1.85	0.93	2.78	4.63	0.93	0.00	0.00	2.78	11.11	4.63	0.00	5.56	0.93	0.00	0.93	11.11	0.00	13.89	1.85	4.63	7.41	0.93	1.85	0.93	6.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
886p.txt	1	104	26.34	12.43	5.76	5.37	104.00	3.85	77.88	30.77	14.42	0.00	0.00	0.00	0.00	0.00	0.00	14.42	0.00	0.96	5.77	1.92	1.92	6.73	15.38	9.62	2.88	0.00	0.00	0.96	13.46	5.77	7.69	1.92	0.96	2.88	1.92	0.00	0.00	0.00	0.00	16.35	2.88	2.88	2.88	0.00	0.96	6.73	15.38	2.88	0.96	7.69	8.65	4.81	2.88	0.00	1.92	6.73	0.96	1.92	1.92	3.85	0.96	0.00	21.15	0.00	4.81	1.92	0.96	2.88	0.00	0.00	0.00	0.00	0.96	0.96	5.77	0.00	2.88	1.92	0.00	0.96	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50
490p.txt	1	70	36.68	97.69	52.86	1.00	70.00	2.86	97.14	27.14	11.43	11.43	4.29	0.00	7.14	0.00	0.00	0.00	0.00	1.43	7.14	4.29	4.29	0.00	42.86	8.57	0.00	0.00	0.00	0.00	34.29	10.00	24.29	0.00	0.00	24.29	17.14	0.00	1.43	0.00	0.00	11.43	2.86	0.00	4.29	0.00	4.29	0.00	11.43	1.43	2.86	7.14	5.71	2.86	0.00	0.00	0.00	5.71	4.29	0.00	0.00	0.00	1.43	1.43	12.86	4.29	18.57	2.86	4.29	11.43	0.00	0.00	0.00	0.00	0.00	0.00	5.71	0.00	1.43	4.29	1.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
869p.txt	1	69	71.39	50.00	86.20	99.00	69.00	13.04	95.65	24.64	10.14	8.70	5.80	0.00	2.90	0.00	0.00	1.45	1.45	4.35	5.80	2.90	0.00	0.00	24.64	5.80	0.00	1.45	0.00	0.00	26.09	17.39	8.70	0.00	4.35	0.00	8.70	1.45	0.00	0.00	2.90	5.80	5.80	0.00	0.00	0.00	0.00	0.00	5.80	0.00	1.45	4.35	20.29	10.14	5.80	2.90	2.90	2.90	0.00	1.45	0.00	1.45	0.00	1.45	23.19	4.35	15.94	4.35	5.80	5.80	0.00	1.45	0.00	0.00	0.00	4.35	28.99	5.80	1.45	18.84	2.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
613p.txt	1	223	88.02	88.69	6.92	75.67	223.00	5.38	69.96	8.52	2.69	1.35	0.45	0.45	0.45	0.00	0.00	1.35	0.00	2.24	0.90	2.69	0.45	0.00	15.70	4.48	0.90	0.45	7.17	0.00	8.52	5.38	2.69	0.45	0.00	0.00	12.11	0.00	0.00	0.00	0.90	4.48	0.90	0.90	0.45	0.00	2.24	0.45	20.18	15.25	4.93	0.00	5.83	4.48	0.00	0.00	1.35	2.24	0.45	0.00	1.35	0.45	0.00	2.69	10.31	0.00	10.76	3.59	5.83	1.35	0.45	4.48	0.00	0.00	1.79	0.45	3.14	0.00	1.35	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
243p.txt	1	191	30.04	99.00	94.07	92.55	191.00	1.57	91.10	51.83	16.75	13.09	0.00	13.09	0.00	0.00	0.00	3.66	3.66	8.38	18.85	4.71	0.00	0.00	37.17	2.62	0.00	0.00	0.00	1.05	5.24	4.71	0.52	0.00	0.00	0.00	19.37	2.62	0.52	0.52	0.00	2.09	0.00	0.00	0.00	1.05	1.05	0.00	2.09	1.57	0.52	0.00	0.00	0.00	0.00	0.00	0.00	14.66	14.66	0.00	0.00	0.00	0.00	0.00	21.47	2.62	30.37	16.75	11.52	2.09	0.00	1.57	0.52	0.00	0.00	0.00	1.05	0.00	0.00	0.52	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
756p.txt	1	155	71.73	47.42	20.84	5.30	155.00	4.52	87.74	20.00	7.74	7.74	5.16	0.00	0.65	0.00	1.94	0.00	0.00	3.87	6.45	1.94	0.00	0.65	23.23	10.32	0.65	0.00	5.16	2.58	14.84	6.45	8.39	0.00	1.29	1.29	7.10	1.29	0.00	1.94	1.94	7.74	0.65	2.58	1.29	0.00	1.94	1.29	11.61	7.10	0.00	1.94	10.97	6.45	1.29	0.65	2.58	9.03	0.65	1.29	1.29	5.81	1.29	3.87	19.35	3.87	10.32	2.58	3.23	3.87	1.94	0.00	1.29	4.52	0.00	1.29	3.23	1.29	0.00	1.94	0.00	0.00	1.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.29
306p.txt	1	87	54.03	78.96	98.71	98.62	87.00	14.94	88.51	19.54	11.49	11.49	11.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.05	0.00	0.00	0.00	27.59	4.60	0.00	0.00	5.75	0.00	12.64	9.20	3.45	3.45	0.00	0.00	19.54	0.00	5.75	0.00	0.00	13.79	3.45	3.45	6.90	0.00	0.00	0.00	5.75	0.00	3.45	1.15	4.60	2.30	0.00	0.00	1.15	10.34	3.45	0.00	0.00	6.90	0.00	0.00	19.54	0.00	26.44	3.45	1.15	21.84	0.00	8.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
